question,optionA,optionB,optionC,optionD,language,category,language2
您的組織正在尋找一種可以幫助企業處理流數據的解決方案。而該些流數據必須併發性地給多個服務讀取並處理。哪些AWS服務符合業務需求?,(A) Amazon Kinesis Firehose,(B) Amazon CloudFront,(C) Amazon SQS,(D) Amazon Kinesis Streams,cht,SAA,cht
"解決方案架構師正在AWS上發展一個新的Web應用程序。服務必須能夠擴展,以支持不斷增加的負載。該架構希望客戶能專注於軟件開發和部署新功能,而不是供應或管理服務器。哪種AWS服務合適?",(A) Auto Scaling,(B) Elastic Beanstalk,(C) EC2 容器伺服器,(D) CloudFormation,cht,SAA,cht
"一家零售公司運營著一個電子商務環境,該環境在Application Load Balancer後面的Amazon EC2執行個體上運行。執行個體在Amazon EC2 Auto Scaling組內運行。而圖片使用自定義域名託管在Amazon S3存儲桶中。在公司的閃購活動中,發現有10,000個用戶同時在線,網站上的某些圖片未加載。應該如何解決性能問題?",(A) 將圖片移動到Auto Scaling組中的EC2執行個體,(B) 為S3儲存貯體啟用Transfer Acceleration,"(C) 以S3儲存貯體為來源,並配置Amazon CloudFront進行分發。",(D) 在Auto Scaling組中增加最小、所需和最大EC2執行個體的數量,cht,SAA,cht
"您的Amazon VPC具有一個公共子網,該子網的路由會將所有互聯網流量發送到互聯網網關。公共子網中的Amazon EC2執行個體具有分配的私有IP地址。該執行個體屬於一個安全組,該安全組設置為允許所有出站流量。該執行個體無法訪問互聯網。為什麼在這種情況下無法訪問互聯網?",(A) 必須啟用執行個體的“來源/目標檢查”屬性,(B) 執行個體安全組必須允許所有入站流量,(C) 執行個體沒有公共IP地址,(D) 網際網路閘道安全組必須允許所有 出站流量,cht,SAA,cht
"公司的數據分析團隊需要對數據庫執行實時的複雜查詢。隨著團隊的成長,複雜的查詢正在減慢生產交易的速度。當前環境已使用了執行個體類型最大的Amazon RDS數據庫,並且仍然遇到性能問題。哪種解決方案可以降低成本並解決性能問題?","(A) 實作生產環境數據庫的Amazon RDS只讀副本,以供數據分析團隊使用,並減小RDS數據庫執行個體的大小。","(B) 實作Amazon ElastiCache,並直接對ElastiCache進行查詢","(C) 實作Amazon EC2執行個體來運行生產數據庫的集群,並刪除RDS數據庫執行個體。","(D) 實作更大的Amazon RDS數據庫執行個體類型,並通過提交增加請求上限來使用預留執行個體",cht,SAA,cht
"一家公司正在開發一種應用程序,可向全球用戶交付動態內容。並能因應根據用戶的設備自定義內容,並以極低的延遲來交付內容。應該使用下列哪種服務?",(A) Amazon API Gateway,(B) Amazon CloudFront,(C) AmazonS3,(D) Lambda@Edge,cht,SAA,cht
"如果要使用SSL協議,但不希望終止負載平衡器上的連接,則可以使用__________協議來進行從客戶端到負載平衡器的連接。",(A) HTTP,(B) TSL,(C) HTTPS,(D) TCP,cht,SAA,cht
"解決方案架構師正在使用AWS Lambda設計解決方案,其中不同用途的環境需要不同的數據庫密碼。架構師應採取什麼措施以安全且可擴展的方式完成此任務?",(A) 為每個單獨的環境創建一個Lambda函數。,(B) 使用Amazon DynamoDB存儲環境變量。,(C) 使用加密的AWS Lambda環境變量。,(D) 實作專用的Lambda函數來分配變量。,cht,SAA,cht
"一家公司計劃將網站遷移到AWS以使用無服務器架構。該網站包含靜態和動態內容,要能被全世界的用戶訪問。該網站必須維持回訪用戶的會話,以改善用戶體驗。解決方案架構師考量需求後,具有最低延遲與具有成本效益的前提下,應將哪種服務用於解決方案中?","(A) Amazon S3,AWS Lambda,Amazon API Gateway和Amazon DynamoDB","(B) Amazon CloudFront,AWS Lambda,API Gateway和Amazon RDS","(C) Amazon CloudFront,Elastic Load Balancing,Amazon EC2和Amazon RDS","(D) Amazon S3,Amazon CloudFront,AWS Lambda,Amazon API閘道和Amazon DynamoDB。",cht,SAA,cht
"解決方案架構師計劃將NAT執行個體遷移到AWS提供的 NAT網關服務。 以前該些NAT執行個體,內部有腳本,用來處理高可用性議題。而用NAT網關實現類似的高可用性的最有效方法是什麼?",(A) 刪除NAT執行個體上的來源目標檢查。,(B) 在每個可用區中啟動NAT閘道。,(C) 混合使用NAT執行個體和NAT網關。,(D) 在NAT閘道前面添加一個ELB應用負載平衡器。,cht,SAA,cht
"一個方案架構師正在為一個三層式架構的新電商應用做一個全天運行的架構設計。每分鐘的流量可以從100到10000次。視促銷、假日、平日等情況,使用率有所不同。這個架構必須能夠有效處理突如其來的高流量以及日常流量。該架構師應該如何在成本最佳化且能處理那些流量的情況下,設計出一個滿足目標的網頁層架構?",(A) 在ELB後面的Auto Scaling組中啟動Amazon EC2執行個體。,(B) 將所有靜態文件存儲在多可用區Amazon Aurora數據庫中,(C) 使用Amazon Route 53將流量路由到正確的區域。,(D) 使用Amazon S3分段上傳來縮短上傳時間。,cht,SAA,cht
Amazon SWF中的“域”指的是什麼?,(A) 一組預定義的固定IP地址,(B) 一個內部任務可以相互通信的安全組,(C) 相關工作流程的集合,(D) 相關主題的集合,cht,SAA,cht
"解決方案架構師需要為新的關鍵任務批處理計費應用程序,去設計架構。該應用程序固定在星期一、星期三和星期五的凌晨5點至11點的時候運行。下列哪種方案是最具成本效益的Amazon EC2定價模型?",(A) Amazon EC2競價型執行個體,(B) 按需Amazon EC2執行個體,(C) 排程預留執行個體,(D) 專用的Amazon EC2執行個體,cht,SAA,cht
"公司需要將服務部署到以前未使用的AWS區域。該公司目前對其Amazon EC2執行個體具有AWS Identity and Access Management(IAM)角色,從而允許該執行個體訪問Amazon DynamoDB。該公司希望他們在新區域中的EC2執行個體具有相同的特權。公司應該如何做到這一點?",(A) 在新區域內創建新的IAM角色和相關政策,(B) 將現有IAM角色分配給新區域中的Amazon EC2執行個體,"(C) 將IAM角色和關聯的策略複製到新區域,並將其附加到執行個體",(D) 創建執行個體的AMI並使用AMI Copy功能將其複製到所需區域,cht,SAA,cht
"解決方案架構師需要一套可用於多台Linux Web應用程序服務器的存儲解決方案,該解決方案應提供檔案系統接口,並能夠支持存放數百萬個文件。架構師應該選擇哪種AWS服務?",(A) Amazon S3,(B) Amazon EFS,(C) Amazon EBS,(D) Amazon ElastiCache,cht,SAA,cht
"公司有一個應用程序,其可以訪問安裝在單個EC2執行個體上的MySQL數據庫。該數據庫執行個體最近遇到了故障,使整個應用程序停機了幾個小時。該公司希望解決該問題,但不想花費太多時間修改應用程序代碼或管理舊版應用程序。考量到對應用程序代碼進行的最短更改和最少的管理工作,解決方案架構師應該建議什麼方案,來消除這一單點故障?",(A) 通過使用Amazon ElastiCache儲存頻繁訪問的信息查詢結果來實現緩存層。,"(B) 部署第二個安裝了MySQL的EC2執行個體,並在這個執行個體和原本的執行個體間設置複寫","(C) 將數據庫遷移到RDS MySQL多可用區數據庫執行個體,並將應用程序服務器指向新的RDS執行個體","(D) 創建一個DynamoDB表當作緩存層,並更新應用程序,在查詢MySQL之前從Amazon DynamoDB查詢數據。",cht,SAA,cht
"解決方案架構師正在構建一個在線購物應用程序,用戶可以在其中瀏覽商品,將商品添加到購物車以及購買商品。商品圖像將存儲在按商品類別組織的AmazonS3存儲桶中。當某物品不再可供購買時,該物品將從S3存儲桶中刪除。偶爾。在測試中。從S3存儲桶中刪除的項目圖像仍對某些用戶可見。這種設計方法有何缺陷?","(A) 按物件定義S3可能會導致分區分散,這會影響性能。","(B) Amazon S3 DELETE請求是最終一致的,這可能導致其他用戶看到已被購買的商品。","(C) Amazon S3 DELETE請求在操作期間會鎖住S3儲存貯體,從而導致其他用戶被阻止。","(D) 使用Amazon S3來保存,會將應用程序陷於於單點故障中。",cht,SAA,cht
"你目前正打算移轉開發環境與測試環境到AWS雲端服務上,且已經決定要用不同的AWS帳號來裝載環境,也計畫要將那些AWS帳號透過合併帳單這個功能,連結到主要的AWS帳號上。為了確保主要AWS帳號能夠管理預算,必須讓主要帳號的管理員帳號能夠連入開發與測試帳號內,關閉、刪除或銷毀資源。 下列哪一個選項,可以協助我們達到目的?","(A) 在主帳戶中創建具有完全管理員權限的IAM使用者。在開發與測試帳號中創建跨帳號的角色,此角色通過繼承主帳戶的權限,授予主帳戶對帳戶中資源的訪問權限。","(B) 在主帳號中創建IAM使用者和跨帳號角色,並賦予完整的管理員權限給開發與測試帳號。","(C) 在主帳戶中創建IAM使用者,在具有完整管理員權限的開發和測試帳戶中創建跨帳戶角色,並授予主帳戶訪問權限。","(D) 使用合併帳單鏈接帳戶。
這將使主帳戶中的IAM使用者可以訪問開發和測試帳戶中的資源。",cht,SAA,cht
"一家公司需要讓,從單個區域內的數百個基於Linux的Amazon EC2執行個體,都能訪問一個可擴展的共享存儲。下列哪個選項可滿足需求,並提供最高級別的可用性和性能?",(A) 使用諸如s3fs之類的第三方工具將Amazon S3儲存貯體作為磁碟區掛載,"(B) 在同一區域中實作檔案閘道,並將其提交給EC2執行個體",(C) 使用Amazon EFS並從不同的可用區將其掛載,"(D) 設計一個基於LVM的NFS服務器,並在需要更多空間時,向其添加佈建IOPS磁碟區",cht,SAA,cht
"當我們在為EBS卷進行快照備份時,雖已正在執行,但卻未完成。此刻該EBS卷會處於什麼樣的狀態?",(A) 可以在快照進行期間使用,(B) 在快照完成之前不能使用,(C) 可以在快照進行期間以只讀模式使用,"(D) 不能分離或連接到EC2 執行個體,直到快照完成",cht,SAA,cht
"一家保險公司為所有關於年度策略的文檔進行保存。通常這些文檔創建之後,就會被置入儲存區,直到他們被需要時,才重新提取出來。而該些文檔面臨索取時,必須能夠立即檢索。該公司現在將其文檔儲存遷移至AWS雲端。考量經濟高效,解決方案師應該推薦哪種服務來滿足公司的需求,?",(A) Amazon RDS MySQL,(B) Amazon S3標準 – 不常存取,(C) Amazon Glacier,(D) Amazon S3 Standard,cht,SAA,cht
"您被要求為公司,設計一套基於VPC的Web應用程序的NAT解決方案。私有專用子網的流量全天變化,從500 Mbps到峰值7 Gbps。下列哪一項是最具成本效益和可擴展性的解決方案?",(A) 將VPC的網際網路閘道移動到公共子網:通過網際網路閘道路由所有網路流量,(B) 在公共子網中創建具有第二個彈性網路介面的Amazon EC2 NAT執行個體;通過NAT閘道路由所有私有子網網路流量,(C) 在公共子網中創建Amazon EC2 NAT執行個體的Auto Scaling組; 通過NAT閘道路由所有私有子網的網路通信,(D) 在公共子網中創建NAT閘道; 通過NAT閘道路由所有私有子網的網路流量,cht,SAA,cht
"由於提供大量靜態Web內容,Web應用程序會承受較高的運行成本。如何將Web服務器架構設計一個最具成本效益的架構?",(A) 創建一個Auto Scaling組以根據平均CPU使用率進行擴展。,"(B) 創建一個Amazon CloudFront分佈,從Amazon S3儲存貯體中提取靜態內容。",(C) 利用預留執行個體用便宜的價格增加額外的容量。,(D) 使用Amazon Route 53地理位置路由策略創建多區域部署。,cht,SAA,cht
"您有一個在Amazon Web Services上運行的應用程序。該應用程序在可用區us-east-1c中具有4個EC2執行個體。而您正使用Elastic Load Balancer來平衡四個執行個體之間的流量。應該對現有的架構做出什麼變更,以利於您創造一個容錯的架構?",(A) 創建EBS備份以確保數據不會丟失。,(B) 將所有四個執行個體移到另一個可用區。,(C) 將四個執行個體啟動到另一個可用區。,(D) 使用CloudWatch均勻分配負載。,cht,SAA,cht
"用戶正在發展一個網頁應用,他想要一個日誌模組,能夠與應用裡的各項功能以異步方式互動。每個功能都會將資料寄發給該日誌模組,讓日誌模組能提取,並作相應處理。下列哪一個AWS服務能夠將此功能有效實踐?",(A) AWS Simple Queue Service,(B) AWS Simple Notification Service,(C) AWS Simple Workflow Service,(D) AWS Simple Email Service,cht,SAA,cht
"B公司正在啟用一個行動裝置類型的遊戲應用,用戶必須透過社群應用進行登入。且B公司打算讓用戶在儲存遊戲時,將行為資料與狀態存放進S3的桶子內,並能夠直接將資料與分數資訊存入DynamoDB的表格中。請問下列何種方式對B公司而言,是儲存資料進DynamoDB與S3的最佳方法?","(A) 使用EC2角色啟動的EC2執行個體,此角色具備對分數資訊 DynamoDB表和儲存遊戲狀態S3的存取權,此S3是通過網頁服務與手機應用溝通的。","(B) 提供一個可用於Web聯合身分的角色,使用此角色的臨時安全憑證,會具備對紀錄分數資訊的DynamoDB表和儲存遊戲狀態的S3儲存貯體的存取權。","(C) 使用Login with Amazon來許用戶使用Amazon帳戶登錄,從而使移動應用程序可以訪問紀錄分數資訊的DynamoDB表和儲存遊戲狀態的S3儲存貯體。","(D) 使用分配了角色的訪問憑據的IAM用戶,該角色分配了對Score Data DynamoDB表和Game State S3儲存貯體的訪問權限,以便通過移動應用進行分發。",cht,SAA,cht
