question,optionA,optionB,optionC,optionD,language,category,language2
"An application is used to process customer orders using an Amazon EC2 instance which saves the orders to an Amazon Aurora database. Occasionally, when traffic high, the workload does not process orders fast enough. What will ensure that the orders are written to the database as quickly as possible?",(A) Use Application Load Balancer and an Auto Scaling group to distribute the load across multiple instances. Write orders to an Amazon SQS queue. Use EC2 instances in an Auto Scaling group to read from the SQS queue and process orders into the database.,(B) Increase the instance size of the web server when traffic is high. Write orders as messages toAmazon SNS ensuring the database is subscribed to the SNS topic,"(C) Use an Application Load Balancer and an Auto Scaling group to distribute the load across multiple instances. Write orders to an SQS queue. When instances have spare CPU available, read from theSQS queue and process orders into the database","(D) Use an Application Load Balancer and an Auto Scaling group to distribute the load across multipleinstances. Write order as messages to SNS, ensuring that the database is subscribed to the SNS topic",eng,SAA,eng
"A Solutions Architect is building a multi-tier website. The web servers will be in a public subnet, and the database servers will be in a private subnet. Only the web servers can be accessed from the internet. The database servers must have Internet access for software updates. Which solution meets these requirements?",(A) Assign Elastic IP addresses to the database instances,(B) Allow Internet traffic on the private subnet through the network ACL,(C) Use a NAT Gateway.,(D) Use an egress-only internet Gateway.,eng,SAA,eng
"A customer has a production application that frequently overwrites and deletes data, the application requires the most up-to-date version of the data every time it is requested. Which storage should a Solutions Architect recommend to bet accommodate this use case?",(A) Amazon S3,(B) Amazon RDS,(C) Amazon RedShift,(D) AWS Storage Gateway,eng,SAA,eng
"A Solution Architect is building an application that will run for eight hours, Monday through Friday. This application will also run a weekly batch process every Saturday night that consistently takes four hours to complete. Which is the MOST cost- effective compute solution?",(A) Spot Instances,(B) Standard Reserved Instances,(C) On-Demand Instances,(D) Scheduled Reserved Instances,eng,SAA,eng
A user-based company is expanding their web presence into Europe. The company wants to extend their AWS infrastructure from Northern Virginia (us-east-1) into the Dublin (eu-west-1)region. Which of the following options would enable an equivalent experience for users on both continents?,"(A) Use a public-facing load balancer per region to load-balancer web traffic, and enable HTTP healthchecks","(B) Use a public-facing load balancer per region to load balancer web traffic, and enable sticky sessions","(C) Use Amazon Route 53, and apply a geolocation routing policy to distribution traffic across both regions","(D) Use Amazon Route S3, and apply a weighted routing policy to distribute traffic across both regions",eng,SAA,eng
"An interactive, dynamic website runs on Amazon EC2 instances in a single subnet behind an ELB Classic Load Balancer. Which design changes will make the site more highly available?",(A) Move some Amazon EC2 instances to a subnet in a different way.,(B) Move the website to Amazon S3.,(C) Change the ELB to an Application Load Balancer.,(D) Move some Amazon EC2 instances to a subnet in the same Availability Zone.,eng,SAA,eng
"Your company wants to start working with AWS, but has not yet opened an account. With which of the following services should you begin local development?",(A) Amazon Simple Queue Service,(B) Amazon Simple Email Service,(C) Amazon DynamoDB,(D) Amazon CloudSearch,eng,SAA,eng
"Your system recently experienced down time during the troubleshooting process. You found that a new administrator mistakenly terminated several production EC2 instances. Which of the following strategies will help prevent a similar situation in the future? The administrator still must be able to: launch, start stop, and terminate development resources. launch and start production instances.","(A) Create an IAM user, which is not allowed to terminate instances by leveraging production EC2 termination protection.","(B) Leverage resource based tagging, along with an IAM user which can prevent specific users from terminating production, EC2 resources.","(C) Leverage EC2 termination protection and multi-factor authentication, which together require users to authenticate before terminating EC2 instances.",(D) Create an IAM user and apply an IAM role which prevents users from terminating production EC2 instances.,eng,SAA,eng
"A company's new web application running on Amazon EC2 across multiple Availability Zones (AZs) will be heavily accessed during regular business hours After business hours, usage will be minimal. What fleet-scaling approach should be used to size the EC2 fleet to handle the traffic demands?",(A) Manual scaling across all AZs,(B) Provisioning tor peak traffic,(C) Programmatic termination of all instances in one AZ during off-peak hours,(D) Scheduled scaling,eng,SAA,eng
An instance is launched into a VPC subnet with the network ACL configured to allow all inbound traffic and deny all outbound traffic. The instance's security group is configured to allow SSH form any IP address and deny all outbound traffic. What changes need to be made to allow SSH access to the instance?,(A) The outbound security group needs to be modified to allow outbound traffic,(B) The outbound network ACL needs to be modified to allow outbound traffic,(C) Both the outbound security group and outbound network ACL need to modified to allow outbound traffic,"(D) Nothing, it can be accessed from any IP using SSH",eng,SAA,eng
"Your Amazon EC2 instances must access the AWS API, so you created a NAT gateway in an existing subnet. When you try to access the AWS API, you are unsuccessful. What could be preventing access?",(A) The NAT gateway does not have a route to the virtual private gateway,(B) The instances are not in the same subnet as the NAT gateway,(C) The NAT gateway subnet does not have a route to an Internet gateway,(D) The instances need an IAM role granting access to the NAT gateway,eng,SAA,eng
